fips-short,state,color_bucket,audit,audit_bucket,5_color_bucket
54037,West Virginia,-1,2,0,1
54039,West Virginia,-1,2,0,1
54041,West Virginia,-1,2,0,1
54043,West Virginia,1,2,0,3
54045,West Virginia,1,2,0,3
54049,West Virginia,1,2,0,3
54051,West Virginia,1,2,0,3
54053,West Virginia,1,2,0,3
54047,West Virginia,1,2,0,3
54055,West Virginia,1,2,0,3
54057,West Virginia,1,2,0,3
54059,West Virginia,1,2,0,3
54061,West Virginia,-1,2,0,1
54063,West Virginia,1,2,0,3
54065,West Virginia,1,2,0,3
54067,West Virginia,-1,2,0,1
54069,West Virginia,-1,2,0,1
54071,West Virginia,1,2,0,3
54073,West Virginia,1,2,0,3
54075,West Virginia,1,2,0,3
54077,West Virginia,1,2,0,3
54079,West Virginia,-1,2,0,1
54081,West Virginia,1,2,0,3
54083,West Virginia,1,2,0,3
54085,West Virginia,-1,2,0,1
54087,West Virginia,1,2,0,3
54089,West Virginia,1,2,0,3
54091,West Virginia,-1,2,0,1
54093,West Virginia,1,2,0,3
54095,West Virginia,-1,2,0,1
54097,West Virginia,1,2,0,3
54099,West Virginia,1,2,0,3
54101,West Virginia,1,2,0,3
54103,West Virginia,1,2,0,3
54105,West Virginia,1,2,0,3
54107,West Virginia,1,2,0,3
54109,West Virginia,1,2,0,3
56001,Wyoming,-1,4,0,1
56003,Wyoming,-1,4,0,1
56005,Wyoming,-1,4,0,1
56007,Wyoming,1,4,0,3
56009,Wyoming,-1,4,0,1
56011,Wyoming,-1,4,0,1
56013,Wyoming,-1,4,0,1
56015,Wyoming,1,4,0,3
56017,Wyoming,-1,4,0,1
56019,Wyoming,-1,4,0,1
56021,Wyoming,1,4,0,3
56023,Wyoming,-1,4,0,1
56025,Wyoming,-1,4,0,1
56027,Wyoming,-1,4,0,1
56029,Wyoming,-1,4,0,1
56031,Wyoming,-1,4,0,1
56033,Wyoming,-1,4,0,1
56035,Wyoming,-1,4,0,1
56037,Wyoming,-1,4,0,1
56039,Wyoming,-1,4,0,1
56041,Wyoming,-1,4,0,1
56043,Wyoming,-1,4,0,1
56045,Wyoming,-1,4,0,1
